,geometry,site_id,name,id,code,type
1178,POINT Z (-80.71992596689418 36.42542841347368 339.29970450885594),49562,"DOBSON, NORTH C",49562S001,DOBS,GNSS
1179,POINT Z (-101.8428343515777 33.53541891319034 956.0513477353379),49573,"LUBBOCK, TEXAS",49573S001,TXLU,GNSS
1180,POINT Z (-96.614008379834 43.73369944549386 444.3570210551843),49576,SIOUX FALLS,49576M002,ECSD,GNSS
1181,POINT Z (-97.44167941662755 27.740797179494308 -10.381392532028258),49578,CORPUS CHRISTI,49578S002,CORC,GNSS
1182,POINT Z (-80.85533340686821 27.266037689598644 -15.341625132597983),49587,"OKEECHOBEE, FLO",49587S001,OKCB,GNSS
1183,POINT Z (-82.27687697957086 29.686549652332342 22.428364565595984),49592,"GAINESVILLE, FL",49592S001,GNVL,GNSS
1184,POINT Z (-85.43716063516169 44.255825950025326 364.05694267433137),49618,CADILLAC,49618S001,NOR1,GNSS
1185,POINT Z (-87.07350966747819 45.749483291589414 153.80952459853142),49623,ASCANABA,49623S001,SUP2,GNSS
1186,POINT Z (-87.9603441849334 42.29505417514014 189.35567268449813),49625,LIBERTYVILLE,49625S001,LCDT,GNSS
1187,POINT Z (-84.28314228096703 39.430504644605335 224.24576192349195),49631,"Lebanon, Ohio",49631S001,LEBA,GNSS
1188,POINT Z (-80.71618775209132 41.462751228520666 281.99367152526975),49632,"Gustavus, Ohio",49632S001,GUST,GNSS
1189,POINT Z (-100.81669258932006 46.82112571921893 551.2170064281672),49636,"Bismark, North",49636S001,BSMK,GNSS
1190,POINT Z (-84.02428103049299 41.918989490786124 205.94091569632292),49637,"Adrian, Michiga",49637S001,ADRI,GNSS
1191,POINT Z (-77.37064912207467 38.49909953780898 27.215945267118514),49654,Stafford,49654M002,MRC1,GNSS
1192,POINT Z (-123.30460541164449 44.58553490828887 105.62081615813076),49659,"Corvallis, Oreg",49659M001,CORV,GNSS
1193,POINT Z (-124.0615717492096 44.58524604187986 22.920789040625095),49666,"Newport, Oregon",49666M002,P367,GNSS
1194,POINT Z (-123.00761159618239 48.546194080688444 -15.032973105087876),49670,"Friday Harbor,",49670M001,SC02,GNSS
1195,POINT Z (-119.71999958757287 34.49998201744452 1179.21132236626),49710,Santa Barbara,49710M001,RCA2,GNSS
1196,POINT Z (-112.4547383003243 35.341871479531 1767.9162455294281),49718,FERNO MESA,49718S001,FERN,GNSS
1197,POINT Z (-112.49921861983425 36.98833142792555 1529.7556906659156),49719,FREDONIA,49719S001,FRED,GNSS
1198,POINT Z (-120.35139442148 34.03826020342968 130.94163584709167),49741,SAN MIGUEL ISLA,49741M001,MIG1,GNSS
1199,POINT Z (-124.56334644679812 42.83609888244135 37.84271284099668),49763,"CAPE BLANCO, OR",49763M001,CABL,GNSS
1200,POINT Z (-123.97812417284482 45.486515008896205 50.747950999997556),49764,"TILLAMOOK, OREG",49764M001,CHZZ,GNSS
1201,POINT Z (-120.53850279891869 47.000334773312886 472.25647690333426),49767,"ELLENSBURG, WAS",49767M002,LINH,GNSS
1202,POINT Z (-121.14788259697352 44.25976668552274 919.8555627828464),49770,"REDMOND, OREGON",49770M001,REDM,GNSS
1203,POINT Z (-82.53232109452567 27.84982186802856 -15.713619488291442),49778,Mac Dill AFB,49778S005,MCD5,GNSS
1204,POINT Z (-82.53259457745995 27.849821579522793 -15.742157715372741),49778,Mac Dill AFB,49778S006,MCD6,GNSS
1205,POINT Z (-147.11296964489983 64.68793856925632 176.46672374755144),49805,Eielson AFB,49805S001,EIL1,GNSS
1206,POINT Z (-147.1130172089952 64.687889769095 177.23066457454115),49805,Eielson AFB,49805S002,EIL4,GNSS
1207,POINT Z (-118.75450906507676 34.45980616968844 291.5268110493198),49826,Piru,49826M001,SFDM,GNSS
1208,POINT Z (-119.7848143318634 34.029261088502516 702.1973853250965),49835,SANTA CRUZ ISLA,49835M001,CRU1,GNSS
1209,POINT Z (-122.08015710397152 47.77410356078877 109.0367098543793),49837,WOODINVILLE,49837S001,DWH1,GNSS
1210,POINT Z (-81.65303394282344 24.5822726965703 -13.811265562660992),49852,KEY WEST NAVAL,49852S001,KYW1,GNSS
1211,POINT Z (-88.02410549785034 30.227518467675175 -18.60244190879166),49863,MOBILE,49863S001,MOB1,GNSS
1212,POINT Z (-94.7726397917767 29.32786786444591 -10.68258071411401),49872,GALVESTON,49872M001,TXGA,GNSS
1213,POINT Z (-94.73681048132396 29.329880412452606 -17.60419881809503),49872,GALVESTON,49872S001,GAL1,GNSS
1214,POINT Z (-94.77263983054402 29.327867989573168 -10.700325733050704),49872,GALVESTON,49872M001,TXGA,GNSS
1215,POINT Z (-117.24303229677976 32.66542210381006 -22.551243528723717),49886,POINT LOMA,49886M001,PLO5,GNSS
1216,POINT Z (-117.24318045042355 32.66561793122137 -22.460008102469146),49886,POINT LOMA,49886M002,PLO6,GNSS
1217,POINT Z (-117.24393735127146 32.666396317718046 -25.0605305172503),49886,POINT LOMA,49886M003,P475,GNSS
1218,POINT Z (-123.95609491522683 46.20488739439494 -13.755777237936854),49893,FORT STEVENS,49893M001,FTS5,GNSS
1219,POINT Z (-155.8838209134845 20.245890311498574 78.17150173150003),49895,UPOLU POINT,49895S001,UPO1,GNSS
1220,POINT Z (-159.75817216703325 21.983495716593396 23.633999557234347),49896,Kokole point,49896S001,KOK1,GNSS
1221,POINT Z (-116.97268484396439 32.57931608883979 123.59816556237638),49898,Chula Vista,49898M001,NSSS,GNSS
1222,POINT Z (-117.67828441953301 34.38184926337702 2228.0250744139776),49901,Wrightwood,49901M001,TABL,GNSS
1223,POINT Z (-118.32175773170444 34.13460190532214 484.98759652953595),49902,MOUNT LEE,49902M001,LEEP,GNSS
1224,POINT Z (-118.16817375355218 33.92454081832144 -6.7854432053864),49903,HOLLYDALE,49903M001,HOLP,GNSS
1225,POINT Z (-115.78803026474634 33.389805904675505 -83.08079797960818),49904,DURMID HILL,49904M001,DHLG,GNSS
1226,POINT Z (-118.3973641077771 34.33399678506039 584.050804996863),49905,PACOIMA,49905M001,DAM1,GNSS
1227,POINT Z (-118.3968669960518 34.334836297196624 583.3863502256572),49905,PACOIMA,49905M002,DAM2,GNSS
1228,POINT Z (-118.41142718961893 34.353180578314976 1138.0097232405096),49905,PACOIMA,49905M003,CMP9,GNSS
1229,POINT Z (-117.70881246257683 34.109928791157316 373.5923423906788),49906,CLAREMONT/LA VE,49906M001,CLAR,GNSS
1230,POINT Z (-76.45389645133854 38.31887699179244 -19.098403724841774),49907,SOLOMONS ISLAND,49907S001,SOL1,GNSS
1231,POINT Z (-76.6092500197119 39.01028758593892 20.39990394562483),49908,ANNAPOLIS,49908M001,ANP5,GNSS
1232,POINT Z (-76.47939032738219 38.98334896577073 -27.303266745992005),49908,ANNAPOLIS,49908S001,USNA,GNSS
1233,POINT Z (-119.52436833631363 33.24787645016339 239.65899913944304),49909,SAN NICOLAS ISL,49909S001,SNI1,GNSS
1234,POINT Z (-118.5238146253106 34.25355073941797 261.41025837138295),49910,NORTHRIDGE,49910S001,CSN1,GNSS
1235,POINT Z (-117.89648988631518 34.126019181210175 144.7417588569224),49911,AZUSA,49911M001,AZU1,GNSS
1236,POINT Z (-118.33060642583406 33.79779922307147 -5.21727410517633),49912,TORRANCE AIRPOR,49912M001,TORP,GNSS
1237,POINT Z (-76.13037563575293 38.58881708696356 -27.979434056207538),49913,HORN POINT,49913S001,HNPT,GNSS
1238,POINT Z (-80.16017143863344 25.73281024633907 -16.18294688500464),49914,Virginia Key -,49914M001,MIA3,GNSS
1239,POINT Z (-80.16220024628605 25.734691894784685 0.0874570552259684),49914,Virginia Key -,49914S001,AOML,GNSS
1240,POINT Z (-118.48794100461716 32.914428511270906 452.8484180048108),49915,SAN CLEMENTE IS,49915M001,SCIP,GNSS
1241,POINT Z (-117.06460291270187 33.57824396195791 470.04182255547494),49916,LAKE SKINNER,49916M001,BILL,GNSS
1242,POINT Z (-116.39178383716127 33.9347570972965 445.0160065656528),49917,WIDE CANYON,49917M001,WIDC,GNSS
1243,POINT Z (-118.27276898877415 33.82350523006348 -23.553810640238225),49920,CARSON,49920M002,CRHS,GNSS
1244,POINT Z (-68.22169223728648 44.395048615203 6.757495321333408),49927,BAR HARBOR,49927S001,BARH,GNSS
1245,POINT Z (-66.99213303822306 44.90871040328483 30.36329603102058),49928,EASTPORT,49928S001,EPRT,GNSS
1246,POINT Z (-147.86048939232256 64.87377330260792 196.09700954984874),49935,COLLEGE/ALASKA,49935M001,CLGO,GNSS
1247,POINT Z (-118.29382593033283 33.71264097442125 59.48697037901729),49956,SAN PEDRO,49956M001,VTIS,GNSS
1248,POINT Z (-157.86455155931378 21.303291301950974 21.965696978382766),49970,Honolulu,49970S001,HNLC,GNSS
1249,POINT Z (-155.05270031205194 19.719185913990692 29.281523150391877),49979,Hilo airport,49979S001,HILO,GNSS
1250,POINT Z (-159.339260612837 21.98456525052994 45.98182106483728),49980,"LIHUE, KAUAI",49980S001,LHUE,GNSS
1251,POINT Z (-151.3501842859771 60.67507675751549 56.1708136247471),49995,Kenai - Alaska,49995S001,KEN1,GNSS
1252,POINT Z (-151.3501841483962 60.675076575364336 56.3655019775033),49995,Kenai - Alaska,49995M001,KEN5,GNSS
1253,POINT Z (-151.35018416568136 60.67507670987745 56.16404608916491),49995,Kenai - Alaska,49995S001,KEN1,GNSS
1254,POINT Z (-151.35018386166 60.675076543789444 56.363693297840655),49995,Kenai - Alaska,49995M001,KEN5,GNSS
1255,POINT Z (-151.35018437316108 60.67507658366172 56.1626557065174),49995,Kenai - Alaska,49995S001,KEN1,GNSS
1256,POINT Z (-151.3501836911471 60.67507649723928 56.358807530254126),49995,Kenai - Alaska,49995M001,KEN5,GNSS
1257,POINT Z (-131.59953755268697 55.069071323360355 32.339384036138654),49998,Annette Island,49998M001,AIS5,GNSS
1258,POINT Z (148.980000230139 -35.39919969542198 665.3357022227719),50103,Tidbinbilla,50103M108,TIDB,GNSS
1259,POINT Z (115.34698080662749 -29.046549477947714 241.3010740634054),50107,Yarragadee,50107M004,YAR2,GNSS
1260,POINT Z (115.34697787080684 -29.046584442943793 241.37068821117282),50107,Yarragadee,50107M006,YARR,GNSS
1261,POINT Z (115.3471552404943 -29.046490337112747 242.4492003172636),50107,Yarragadee,50107M008,YAR3,GNSS
1262,POINT Z (148.2646129609583 -32.998762278584586 397.3439721642062),50108,Parkes,50108M001,PARK,GNSS
1263,POINT Z (138.64734885228538 -34.72899297837323 38.035826632753015),50109,Salisbury,50109S001,ADE1,GNSS
1264,POINT Z (147.43873605097423 -42.80470765136619 41.05779664777219),50116,Hobart,50116M004,HOB2,GNSS
1265,POINT Z (149.0101566533396 -35.31615602525532 802.4637049268931),50119,Mount Stromlo,50119M001,STR2,GNSS
1266,POINT Z (149.01005447228098 -35.315528415123175 799.9209288265556),50119,Mount Stromlo,50119M002,STR1,GNSS
1267,POINT Z (151.15038140151907 -33.78087425331433 85.58276866935194),50124,Sydney,50124M003,SYDN,GNSS
1268,POINT Z (96.83397275277889 -12.18834290018269 -35.345672256313264),50127,Coco Islands,50127M001,COCO,GNSS
1269,POINT Z (115.88525496959628 -31.80196059720654 12.76569901406765),50133,Perth,50133M001,PERT,GNSS
1270,POINT Z (131.1327425341393 -12.843699534020141 125.11147542204708),50134,Darwin I,50134M001,DARW,GNSS
1271,POINT Z (158.9358308989304 -54.499527376960565 -6.798393735662103),50135,Macquarie Islan,50135M001,MAC1,GNSS
1272,POINT Z (132.89390130997916 -12.658843056803322 82.14296739734709),50136,Jabiru,50136M001,JAB1,GNSS
1273,POINT Z (132.89453734235312 -12.660146053531305 82.54132236819714),50136,Jabiru,50136M002,JAB2,GNSS
1274,POINT Z (133.88552007478128 -23.670112820207244 603.2599470978603),50137,Alice springs -,50137M001,ALIC,GNSS
1275,POINT Z (133.80983317762337 -31.86666023350342 144.74665660969913),50138,Ceduna,50138M001,CEDU,GNSS
1276,POINT Z (117.09719482808511 -20.9814252103525 109.15286039374769),50139,Karratha,50139M001,KARR,GNSS
1277,POINT Z (147.05569081226315 -19.269275066070353 88.1222036620602),50140,Townsville - Ca,50140M001,TOW2,GNSS
1278,POINT Z (115.73858629321352 -31.825518363355638 -27.27347064577043),50141,Hillarys - Pert,50141S001,HIL1,GNSS
1279,POINT Z (153.03530184776753 -27.48488847948878 91.9980903249234),50143,Brisbane - Wool,50143M001,SUNM,GNSS
1280,POINT Z (145.91485291594114 -41.05006197989816 3.8186438968405128),50144,BURNIE,50144M003,BUR2,GNSS
1281,POINT Z (150.91369929377777 -34.47554430066848 34.45385235827416),50145,Port Kembla,50145M004,PTKL,GNSS
1282,POINT Z (128.88315364780954 -31.679583454195576 68.65965512953699),50153,Eucla - Western,50153M002,UCLA,GNSS
1283,POINT Z (141.6134737356264 -38.344393599876526 0.866955267265439),50158,"Portland, Victo",50158M003,PTLD,GNSS
1284,POINT Z (145.21403834133494 -38.37517695018398 29.219909803010523),50160,Stony point - V,50160M002,STNY,GNSS
1285,POINT Z (147.9308511204943 -42.54643566340687 1.0685521084815264),50162,SPRING BAY - HO,50162M004,SPBY,GNSS
1286,POINT Z (-97.25948034623148 49.90060134518401 220.36732779629529),50175,DARWIN II,50175M002,WINN,GNSS
1287,POINT Z (122.20908835715859 -18.00397047716864 42.24765789322555),50176,Broome,50176M003,BRO1,GNSS
1288,POINT Z (121.89432722703016 -33.87431577352464 32.442301164381206),50177,Esperance,50177M002,ESPA,GNSS
1289,POINT Z (138.48571750539105 -35.094699345794645 57.72045805491507),50178,Port Stanvac,50178M003,PTSV,GNSS
1290,POINT Z (116.19272199332131 -31.04873006553456 234.82154375407845),50181,New Norcia,50181M001,NNOR,GNSS
1291,POINT Z (144.97534003230624 -37.829405722933835 40.58182011079043),50182,Melbourne Obser,50182M001,MOBS,GNSS
1292,POINT Z (105.68850254064975 -10.44996169766497 261.51263558492064),50183,Christmas Islan,50183M001,XMIS,GNSS
1293,POINT Z (152.32100725293853 -24.90821869338225 80.01816241629422),50185,Bundaberg ARGN,50185M001,BNDY,GNSS
1294,POINT Z (145.96184307455 -41.065124054858366 25.880481904372573),50187,"Burnie, round h",50187M001,RHPT,GNSS
1295,POINT Z (121.4592585761647 -30.784388559999485 338.00936791766435),50188,Kalgoorlie,50188M001,KALG,GNSS
1296,POINT Z (167.93883327233823 -29.043343348462002 159.01026691123843),50189,Norfolk Island,50189M001,NORF,GNSS
1297,POINT Z (151.2318745984638 -33.917764980211494 86.88641955982894),50190,University of N,50190M002,UNX2,GNSS
1298,POINT Z (117.81018908114352 -34.950223893145015 36.64627924282104),50191,Albany,50191M001,ALBY,GNSS
1299,POINT Z (146.6730828693895 -41.90226119658367 1054.2499336022884),50192,Liaweenee,50192M001,LIAW,GNSS
1300,POINT Z (117.1746448618844 -30.525517990068277 327.89869227074087),50193,Burakin,50193M001,BURA,GNSS
1301,POINT Z (121.78724243946789 -32.26001738780533 461.175105006434),50194,Norseman,50194M001,NORS,GNSS
1302,POINT Z (118.89187957707962 -32.44937862783833 300.0635060630739),50195,Hyden,50195M001,HYDN,GNSS
1303,POINT Z (147.65602769373697 -37.758604143743135 125.95079289935529),50196,Bairnsdale,50196M001,BDLE,GNSS
1304,POINT Z (117.70263776481652 -31.62231673277582 253.05092859081924),50197,Kellerberrin,50197M001,KELN,GNSS
1305,POINT Z (128.2961755406354 -25.037198977157498 587.1629308192059),50198,Warakurna,50198M001,WARA,GNSS
1306,POINT Z (119.64580185557878 -31.29068958679563 347.14430954586715),50199,Yellowdine,50199M001,YELO,GNSS
1307,POINT Z (170.46493773796334 -43.985701546554 1043.6526180058718),50204,Mount John,50204M001,MTJO,GNSS
1308,POINT Z (-176.56584728584426 -43.95578231466884 57.96994773019105),50207,Chatham Island,50207M001,CHAT,GNSS
1309,POINT Z (174.80588951907887 -41.323452558151615 26.016930617392063),50208,Wellington,50208M003,WGTN,GNSS
1310,POINT Z (174.78159102520578 -41.29043500421452 42.95830413792282),50208,Wellington,50208S004,WGTT,GNSS
1311,POINT Z (174.83438619072993 -36.60283916130813 132.69230496138334),50209,Auckland,50209M001,AUCK,GNSS
1312,POINT Z (-169.92707079313308 -19.0765249874825 89.7030570236966),50210,Niue Island,50210M001,NIUM,GNSS
1313,POINT Z (170.98431444095502 -42.71290175013041 53.66254251729697),50211,Hokitika,50211M001,HOKI,GNSS
1314,POINT Z (170.5109145203444 -45.869497413315315 26.146276008337736),50212,Dunedin,50212M001,OUSD,GNSS
1315,POINT Z (170.6294039693187 -45.814314195394836 13.45008584484458),50212,Dunedin,50212S001,DUNT,GNSS
1316,POINT Z (170.51091449156357 -45.869497404699864 26.148737533017993),50212,Dunedin,50212M001,OUSD,GNSS
1317,POINT Z (170.62940398620313 -45.81431416051227 13.448694518767297),50212,Dunedin,50212S001,DUNT,GNSS
1318,POINT Z (170.51091453074093 -45.86949737618017 26.147215030156076),50212,Dunedin,50212M001,OUSD,GNSS
1319,POINT Z (170.6294038918688 -45.81431414492961 13.446612709201872),50212,Dunedin,50212S001,DUNT,GNSS
1320,POINT Z (170.510914571174 -45.86949737099634 26.144848193973303),50212,Dunedin,50212M001,OUSD,GNSS
1321,POINT Z (170.51092874736452 -45.86947172954117 26.091850521042943),50212,Dunedin,50212M002,OUS2,GNSS
1322,POINT Z (170.59716430798403 -45.8836618546455 386.9213531445712),50212,Dunedin,50212M003,DUND,GNSS
1323,POINT Z (-159.8006162158298 -21.201024020829077 18.40699714794755),50213,Rarotonga,50213M003,CKIS,GNSS
1324,POINT Z (172.65469864220728 -43.70273179981991 154.65344854071736),50214,Christchurch,50214M001,MQZG,GNSS
1325,POINT Z (174.77042062331583 -36.843752712353876 40.07869069557637),50216,Auckland tide g,50216M001,AUKT,GNSS
1326,POINT Z (176.08099499700546 -38.74271188196202 427.00347013026476),50217,Taupo Airport,50217M001,TAUP,GNSS
1327,POINT Z (174.31456740964916 -35.803765939066274 172.77572991047055),50218,Whangarei,50218M001,WHNG,GNSS
1328,POINT Z (176.2608779386912 -37.72880685613135 151.12702485825866),50219,Tauranga,50219M001,TRNG,GNSS
1329,POINT Z (175.5845728093636 -41.061986450305255 207.210371456109),50220,Masterton,50220M001,MAST,GNSS
1330,POINT Z (178.3033535559943 -37.561038578913745 107.28816923964769),50225,Hicks bay,50225M001,HIKB,GNSS
1331,POINT Z (175.7495582420924 -36.86542811683514 170.24532898608595),50226,Whitianga,50226M001,CORM,GNSS
1332,POINT Z (174.1181739350423 -39.182551874676996 416.92647431232035),50227,New Plymouth,50227M001,NPLY,GNSS
1333,POINT Z (174.82144641293448 -39.78687567416819 289.71317867096514),50228,Wanganui,50228M001,WANG,GNSS
1334,POINT Z (174.8540877377789 -38.513003752391356 302.50006528478116),50229,Mahoenui,50229M001,MAHO,GNSS
1335,POINT Z (172.26632906042528 -42.78336684602031 712.9810755178332),50233,Lake Taylor,50233M001,LKTA,GNSS
1336,POINT Z (168.29208209082407 -46.58506024492633 124.62361905165017),50234,Bluff,50234M001,BLUF,GNSS
1337,POINT Z (169.3082444417757 -45.231012985564526 331.84214624762535),50236,Alexandra,50236M001,LEXA,GNSS
1338,POINT Z (168.7855506078155 -44.073200064136124 1053.5455091726035),50237,Haast,50237M001,HAAS,GNSS
1339,POINT Z (171.80622239120316 -41.7447409574195 665.3574072914198),50238,Westport,50238M001,WEST,GNSS
1340,POINT Z (170.92029658207363 -44.65570048403 1044.8607109189034),50239,Waimate,50239M001,WAIM,GNSS
1341,POINT Z (166.680735980909 -46.16617028601671 253.1608427381143),50240,Puysegur Point,50240M001,PYGR,GNSS
1342,POINT Z (173.27311080141752 -35.06892718422669 127.43759169243276),50241,Kaitaia-Tatarak,50241M001,KTIA,GNSS
1343,POINT Z (-176.6171184877877 -43.73547187336056 75.67490661982447),50242,Chatham Island,50242M001,CHTI,GNSS
1344,POINT Z (174.66278019692746 -36.43440876237429 111.2786552682519),50243,Warkworth,50243M001,WARK,GNSS
1345,POINT Z (177.01387892421255 -37.98168262684888 231.8382140463218),50244,Whakatane,50244M001,WHKT,GNSS
1346,POINT Z (169.85585234730516 -43.66623703607829 1222.3338610194623),50246,Conical Hill,50246M001,CNCL,GNSS
1347,POINT Z (170.10550785066656 -43.777325997879245 960.4098804919049),50247,Hoophorn Spur,50247M001,HORN,GNSS
1348,POINT Z (169.77516079280767 -43.60838356597146 1403.2867308333516),50248,Karangarua,50248M001,KARA,GNSS
1349,POINT Z (170.06121661632287 -43.75612166726299 2251.7159536881372),50249,Annette Plateau,50249M001,NETT,GNSS
1350,POINT Z (169.8158172712161 -43.531674123408024 58.03632756974548),50250,Quarry,50250M001,QUAR,GNSS
1351,POINT Z (-176.3688023092195 -44.02429438299607 21.625808773562312),50253,Owenga (Chatham,50253M004,OWMG,GNSS
1352,POINT Z (173.74075100328855 -41.57619039514364 147.19663962442428),50254,Marlbourough,50254S001,MRL1,GNSS
1353,POINT Z (-177.92895054260362 -29.24466443020531 92.29515592381358),50257,Raoul Island,50257M001,RAUL,GNSS
1354,POINT Z (174.21380392239539 -41.74904139225968 256.07045049220324),50258,Cape Campbell N,50258M001,CMBL,GNSS
1355,POINT Z (172.9228900697591 1.3545846961913075 36.16002757102251),50305,BETIO ISLAND -,50305M001,KIRI,GNSS
