,geometry_type,site_id,id,title,thumbnail,url,filename,orbitNumber,ron,orbit,platform,geometry
1141,Polygon,40405,c7c1ac2d-d3ea-580f-96e9-3b793f787315,S2B_MSIL2A_20220123T183649_N0301_R027_T11SNV_20220123T205201.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/23/S2B_MSIL2A_20220123T183649_N0301_R027_T11SNV_20220123T205201.SAFE/S2B_MSIL2A_20220123T183649_N0301_R027_T11SNV_20220123T205201-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/c7c1ac2d-d3ea-580f-96e9-3b793f787315,/eodata/Sentinel-2/MSI/L2A/2022/01/23/S2B_MSIL2A_20220123T183649_N0301_R027_T11SNV_20220123T205201.SAFE,25507,27,DESCENDING,S2B,"POLYGON ((-115.788605 35.559042912574, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.91748 35.149505781712, -115.8889 35.240778263225, -115.84331 35.387958598016, -115.79631 35.534789631988, -115.788605 35.559042912574))"
1142,Polygon,40405,d3fdf146-c31e-4e63-9b0b-3cda204ded4d,S2A_MSIL2A_20220108T183741_N0500_R027_T11SNV_20230203T221159.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T183741_N0500_R027_T11SNV_20230203T221159.SAFE/S2A_MSIL2A_20220108T183741_N0500_R027_T11SNV_20230203T221159-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/d3fdf146-c31e-4e63-9b0b-3cda204ded4d,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/08/S2A_MSIL2A_20220108T183741_N0500_R027_T11SNV_20230203T221159.SAFE,34201,27,,S2A,"POLYGON ((-115.78824 35.582782582, -115.796844 35.555805572, -115.84413 35.408899714, -115.88989 35.261641409, -115.925064 35.149543513, -117.00021 35.154890033, -117.00023 36.144898414, -115.77983 36.138682727, -115.78824 35.582782582))"
1143,Polygon,40405,5b0c7493-41aa-51e6-b8d1-e4036d07c961,S2A_MSIL2A_20220207T183531_N0400_R027_T11SNV_20220207T220702.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/07/S2A_MSIL2A_20220207T183531_N0400_R027_T11SNV_20220207T220702.SAFE/S2A_MSIL2A_20220207T183531_N0400_R027_T11SNV_20220207T220702-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/5b0c7493-41aa-51e6-b8d1-e4036d07c961,/eodata/Sentinel-2/MSI/L2A/2022/02/07/S2A_MSIL2A_20220207T183531_N0400_R027_T11SNV_20220207T220702.SAFE,34630,27,DESCENDING,S2A,"POLYGON ((-115.788315 35.57770725959, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.923035 35.149533432006, -115.88071 35.283589798024, -115.835526 35.43082341996, -115.78839 35.577494404265, -115.788315 35.57770725959))"
1144,Polygon,40405,e0d0e809-4ea7-530e-b4f8-359131815b43,S2B_MSIL2A_20220222T183349_N0400_R027_T11SNV_20220222T220710.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/22/S2B_MSIL2A_20220222T183349_N0400_R027_T11SNV_20220222T220710.SAFE/S2B_MSIL2A_20220222T183349_N0400_R027_T11SNV_20220222T220710-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/e0d0e809-4ea7-530e-b4f8-359131815b43,/eodata/Sentinel-2/MSI/L2A/2022/02/22/S2B_MSIL2A_20220222T183349_N0400_R027_T11SNV_20220222T220710.SAFE,25936,27,DESCENDING,S2B,"POLYGON ((-115.7885 35.565323358354, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.91977 35.149517191106, -115.91031 35.179622356138, -115.864334 35.326696241414, -115.81827 35.473830144626, -115.7885 35.565323358354))"
1145,Polygon,40405,cbd31af5-d519-553b-9506-93bdbfc0736d,S2A_MSIL2A_20220309T183211_N0400_R027_T11SNV_20220309T214709.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/09/S2A_MSIL2A_20220309T183211_N0400_R027_T11SNV_20220309T214709.SAFE/S2A_MSIL2A_20220309T183211_N0400_R027_T11SNV_20220309T214709-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/cbd31af5-d519-553b-9506-93bdbfc0736d,/eodata/Sentinel-2/MSI/L2A/2022/03/09/S2A_MSIL2A_20220309T183211_N0400_R027_T11SNV_20220309T214709.SAFE,35059,27,DESCENDING,S2A,"POLYGON ((-115.787964 35.600880879999, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.93068 35.149571406627, -115.91107 35.211941307946, -115.86548 35.359203770332, -115.8186 35.506312680533, -115.787964 35.600880879999))"
1146,Polygon,40405,12cff47e-c29c-5a9c-b510-867c59cb0d51,S2B_MSIL2A_20220324T182919_N0400_R027_T11SNV_20220324T224204.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/24/S2B_MSIL2A_20220324T182919_N0400_R027_T11SNV_20220324T224204.SAFE/S2B_MSIL2A_20220324T182919_N0400_R027_T11SNV_20220324T224204-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/12cff47e-c29c-5a9c-b510-867c59cb0d51,/eodata/Sentinel-2/MSI/L2A/2022/03/24/S2B_MSIL2A_20220324T182919_N0400_R027_T11SNV_20220324T224204.SAFE,26365,27,DESCENDING,S2B,"POLYGON ((-115.78821 35.584468693734, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.92583 35.149547285433, -115.90498 35.215644021854, -115.859146 35.362874375553, -115.81224 35.509843603792, -115.78821 35.584468693734))"
1147,Polygon,40405,7832d580-c207-528b-b090-76fa07b39c1d,S2A_MSIL1C_20220925T183121_N0400_R027_T11SNV_20220925T220755.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/09/25/S2A_MSIL1C_20220925T183121_N0400_R027_T11SNV_20220925T220755.SAFE/S2A_MSIL1C_20220925T183121_N0400_R027_T11SNV_20220925T220755-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7832d580-c207-528b-b090-76fa07b39c1d,/eodata/Sentinel-2/MSI/L1C/2022/09/25/S2A_MSIL1C_20220925T183121_N0400_R027_T11SNV_20220925T220755.SAFE,37919,27,DESCENDING,S2A,"POLYGON ((-115.78818 35.586367988359, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.925934 35.14954781283, -115.893326 35.25258266838, -115.84766 35.399817907376, -115.80075 35.5465983326, -115.78818 35.586367988359))"
1148,Polygon,40405,56a4ef55-eac3-582d-b58e-7d9f39271505,S2B_MSIL2A_20220202T183559_N0400_R027_T11SNV_20220202T214946.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/02/S2B_MSIL2A_20220202T183559_N0400_R027_T11SNV_20220202T214946.SAFE/S2B_MSIL2A_20220202T183559_N0400_R027_T11SNV_20220202T214946-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/56a4ef55-eac3-582d-b58e-7d9f39271505,/eodata/Sentinel-2/MSI/L2A/2022/02/02/S2B_MSIL2A_20220202T183559_N0400_R027_T11SNV_20220202T214946.SAFE,25650,27,DESCENDING,S2B,"POLYGON ((-115.78856 35.561451571311, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.918594 35.149511326775, -115.89668 35.21939455069, -115.85098 35.366602616217, -115.803925 35.513543331237, -115.78856 35.561451571311))"
1149,Polygon,40405,a1848709-1ddc-54c8-9606-fd890c9f3745,S2A_MSIL1C_20220207T183531_N0400_R027_T11SNV_20220207T204828.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/07/S2A_MSIL1C_20220207T183531_N0400_R027_T11SNV_20220207T204828.SAFE/S2A_MSIL1C_20220207T183531_N0400_R027_T11SNV_20220207T204828-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a1848709-1ddc-54c8-9606-fd890c9f3745,/eodata/Sentinel-2/MSI/L1C/2022/02/07/S2A_MSIL1C_20220207T183531_N0400_R027_T11SNV_20220207T204828.SAFE,34630,27,DESCENDING,S2A,"POLYGON ((-115.788315 35.57770725959, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.923035 35.149533432006, -115.88071 35.283589798024, -115.835526 35.43082341996, -115.78839 35.577494404265, -115.788315 35.57770725959))"
1150,Polygon,40405,1cfe050a-406f-5d8c-a3ab-b087725fa069,S2A_MSIL1C_20220309T183211_N0400_R027_T11SNV_20220309T204621.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/09/S2A_MSIL1C_20220309T183211_N0400_R027_T11SNV_20220309T204621.SAFE/S2A_MSIL1C_20220309T183211_N0400_R027_T11SNV_20220309T204621-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1cfe050a-406f-5d8c-a3ab-b087725fa069,/eodata/Sentinel-2/MSI/L1C/2022/03/09/S2A_MSIL1C_20220309T183211_N0400_R027_T11SNV_20220309T204621.SAFE,35059,27,DESCENDING,S2A,"POLYGON ((-115.7879655024 35.600880879999, -115.77983783111 36.138682727451, -117.00022231495 36.144898413549, -117.0002195887 35.154890032738, -115.93067446326 35.149571406627, -115.91107091177 35.211941307946, -115.86547155119 35.359203770332, -115.81859961342 35.506312680533, -115.7879655024 35.600880879999))"
1151,Polygon,40405,9eca8e46-10ed-52d1-ae4c-5a40723952bc,S2B_MSIL1C_20220324T182919_N0400_R027_T11SNV_20220324T214111.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/24/S2B_MSIL1C_20220324T182919_N0400_R027_T11SNV_20220324T214111.SAFE/S2B_MSIL1C_20220324T182919_N0400_R027_T11SNV_20220324T214111-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/9eca8e46-10ed-52d1-ae4c-5a40723952bc,/eodata/Sentinel-2/MSI/L1C/2022/03/24/S2B_MSIL1C_20220324T182919_N0400_R027_T11SNV_20220324T214111.SAFE,26365,27,DESCENDING,S2B,"POLYGON ((-115.78821 35.584468693734, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.92583 35.149547285433, -115.90498 35.215644021854, -115.859146 35.362874375553, -115.81224 35.509843603792, -115.78821 35.584468693734))"
1152,Polygon,40405,019a4ad8-ecec-47b5-9c12-c4c61a6c1b8c,S2B_MSIL2A_20220123T183649_N0500_R027_T11SNV_20230207T234724.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/23/S2B_MSIL2A_20220123T183649_N0500_R027_T11SNV_20230207T234724.SAFE/S2B_MSIL2A_20220123T183649_N0500_R027_T11SNV_20230207T234724-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/019a4ad8-ecec-47b5-9c12-c4c61a6c1b8c,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/23/S2B_MSIL2A_20220123T183649_N0500_R027_T11SNV_20230207T234724.SAFE,25507,27,,S2B,"POLYGON ((-115.788605 35.559040113, -115.77983 36.138682727, -117.00023 36.144898414, -117.00021 35.154890033, -115.91748 35.149505779, -115.8889 35.240777616, -115.84331 35.387957896, -115.79631 35.534788924, -115.788605 35.559040113))"
1153,Polygon,40405,30602ded-27cd-59a4-a895-85c9d0279887,S2A_MSIL2A_20220607T182931_N0400_R027_T11SNV_20220608T005618.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/06/07/S2A_MSIL2A_20220607T182931_N0400_R027_T11SNV_20220608T005618.SAFE/S2A_MSIL2A_20220607T182931_N0400_R027_T11SNV_20220608T005618-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/30602ded-27cd-59a4-a895-85c9d0279887,/eodata/Sentinel-2/MSI/L2A/2022/06/07/S2A_MSIL2A_20220607T182931_N0400_R027_T11SNV_20220608T005618.SAFE,36346,27,DESCENDING,S2A,"POLYGON ((-115.78824 35.583008485912, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.92537 35.14954504142, -115.92229 35.15934054666, -115.87602 35.306240542289, -115.830215 35.45329908652, -115.78824 35.583008485912))"
1154,Polygon,40405,dc8fca92-36e5-501c-b232-89b66246dc21,S2B_MSIL2A_20220423T182909_N0400_R027_T11SNV_20220423T223410.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/04/23/S2B_MSIL2A_20220423T182909_N0400_R027_T11SNV_20220423T223410.SAFE/S2B_MSIL2A_20220423T182909_N0400_R027_T11SNV_20220423T223410-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/dc8fca92-36e5-501c-b232-89b66246dc21,/eodata/Sentinel-2/MSI/L2A/2022/04/23/S2B_MSIL2A_20220423T182909_N0400_R027_T11SNV_20220423T223410.SAFE,26794,27,DESCENDING,S2B,"POLYGON ((-116.08502 35.585075090036, -116.33252 35.643919204328, -116.3322 35.644889360692, -116.33249 35.644959194714, -116.33246 35.645038846721, -116.332565 35.645064270167, -116.33247 35.645379927745, -116.3327 35.645436737329, -116.33258 35.645829283094, -116.332855 35.645895894432, -116.33278 35.646106141199, -116.33305 35.64617083332, -116.33287 35.646749866027, -116.40167 35.662983940512, -116.47609 35.68051418549, -116.49136 35.684092450576, -116.60733 35.71118473305, -116.607956 35.709199126799, -116.60814 35.709239806673, -116.60817 35.709146546154, -116.851105 35.762413541981, -116.85057 35.764142119427, -116.85071 35.764170872309, -116.85069 35.764203510129, -116.850876 35.764242701938, -116.850845 35.764315968303, -116.850845 35.764315995354, -116.850525 35.765365491638, -117.00023 35.797352075497, -117.00021 35.154890032738, -115.91998 35.149518201839, -115.8972 35.222052916605, -115.85158 35.369150089382, -115.804855 35.515353017498, -116.07303 35.583892052299, -116.07303 35.583915149348, -116.074585 35.584286820597, -116.08412 35.586726944427, -116.08461 35.585184632878, -116.08496 35.585267964718, -116.08502 35.585075090036))"
1155,Polygon,40405,f31d1980-1a71-517e-95a4-5a7986922f8e,S2A_MSIL1C_20220418T182921_N0400_R027_T11SNV_20220418T222144.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/04/18/S2A_MSIL1C_20220418T182921_N0400_R027_T11SNV_20220418T222144.SAFE/S2A_MSIL1C_20220418T182921_N0400_R027_T11SNV_20220418T222144-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f31d1980-1a71-517e-95a4-5a7986922f8e,/eodata/Sentinel-2/MSI/L1C/2022/04/18/S2A_MSIL1C_20220418T182921_N0400_R027_T11SNV_20220418T222144.SAFE,35631,27,DESCENDING,S2A,"POLYGON ((-115.78825 35.581325386748, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.924805 35.149542249866, -115.90527 35.211216306293, -115.85948 35.358488094775, -115.81268 35.50545873732, -115.78825 35.581325386748))"
1156,Polygon,40405,e4249737-0af6-548b-ad67-f6985d13890f,S2A_MSIL2A_20220518T182921_N0400_R027_T11SNV_20220519T002417.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/05/18/S2A_MSIL2A_20220518T182921_N0400_R027_T11SNV_20220519T002417.SAFE/S2A_MSIL2A_20220518T182921_N0400_R027_T11SNV_20220519T002417-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/e4249737-0af6-548b-ad67-f6985d13890f,/eodata/Sentinel-2/MSI/L2A/2022/05/18/S2A_MSIL2A_20220518T182921_N0400_R027_T11SNV_20220519T002417.SAFE,36060,27,DESCENDING,S2A,"POLYGON ((-115.78848 35.566356485233, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.920044 35.149518568107, -115.90268 35.204505299886, -115.85689 35.351607223568, -115.8103 35.498490472089, -115.78848 35.566356485233))"
1157,Polygon,40405,9f4a3e7b-1560-5efc-a1a5-3cc335ad8ce7,S2B_MSIL2A_20220513T182919_N0400_R027_T11SNV_20220513T222019.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/05/13/S2B_MSIL2A_20220513T182919_N0400_R027_T11SNV_20220513T222019.SAFE/S2B_MSIL2A_20220513T182919_N0400_R027_T11SNV_20220513T222019-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/9f4a3e7b-1560-5efc-a1a5-3cc335ad8ce7,/eodata/Sentinel-2/MSI/L2A/2022/05/13/S2B_MSIL2A_20220513T182919_N0400_R027_T11SNV_20220513T222019.SAFE,27080,27,DESCENDING,S2B,"POLYGON ((-115.78822 35.584321294865, -115.77983 36.138682727451, -117.00023 36.144898413549, -117.00021 35.154890032738, -115.9256 35.149546128453, -115.91644 35.178668208771, -115.87048 35.325663319438, -115.82446 35.472703269484, -115.78822 35.584321294865))"
1158,Polygon,40407,13e474cf-36aa-56ee-a9e0-1bfb4c472929,S2B_MSIL1C_20220130T182609_N0400_R127_T11SNT_20220130T200110.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/30/S2B_MSIL1C_20220130T182609_N0400_R127_T11SNT_20220130T200110.SAFE/S2B_MSIL1C_20220130T182609_N0400_R127_T11SNT_20220130T200110-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/13e474cf-36aa-56ee-a9e0-1bfb4c472929,/eodata/Sentinel-2/MSI/L1C/2022/01/30/S2B_MSIL1C_20220130T182609_N0400_R127_T11SNT_20220130T200110.SAFE,25607,127,DESCENDING,S2B,"POLYGON ((-117.00021 34.118514464959, -117.00021 33.351361381507, -115.82024 33.345757077133, -115.80655 34.335847040882, -116.93933 34.341366744588, -116.9639 34.245486398497, -116.99783 34.126897239358, -117.00021 34.118514464959))"
1159,Polygon,40407,7d7f7d4c-47d5-5d3f-a794-01ad5c2167b9,S2B_MSIL2A_20220130T182609_N0400_R127_T11SNT_20220130T205157.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/30/S2B_MSIL2A_20220130T182609_N0400_R127_T11SNT_20220130T205157.SAFE/S2B_MSIL2A_20220130T182609_N0400_R127_T11SNT_20220130T205157-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7d7f7d4c-47d5-5d3f-a794-01ad5c2167b9,/eodata/Sentinel-2/MSI/L2A/2022/01/30/S2B_MSIL2A_20220130T182609_N0400_R127_T11SNT_20220130T205157.SAFE,25607,127,DESCENDING,S2B,"POLYGON ((-117.00021 34.118514464959, -117.00021 33.351361381507, -115.82024 33.345757077133, -115.80655 34.335847040882, -116.93933 34.341366744588, -116.9639 34.245486398497, -116.99783 34.126897239358, -117.00021 34.118514464959))"
1160,Polygon,40407,510706e9-cb5e-52cc-afdc-b0ab2727fe1c,S2B_MSIL2A_20220103T183749_N0301_R027_T11SNT_20220103T205342.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/03/S2B_MSIL2A_20220103T183749_N0301_R027_T11SNT_20220103T205342.SAFE/S2B_MSIL2A_20220103T183749_N0301_R027_T11SNT_20220103T205342-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/510706e9-cb5e-52cc-afdc-b0ab2727fe1c,/eodata/Sentinel-2/MSI/L2A/2022/01/03/S2B_MSIL2A_20220103T183749_N0301_R027_T11SNT_20220103T205342.SAFE,25221,27,DESCENDING,S2B,"POLYGON ((-116.17876 34.337660731892, -117.00021 34.341663459597, -117.00021 33.351361381507, -116.485245 33.348915563234, -116.44533 33.482896323699, -116.39871 33.62958600879, -116.35199 33.776267120289, -116.30786 33.923689832279, -116.263275 34.071072255835, -116.21652 34.217933700189, -116.17876 34.337660731892))"
1161,Polygon,40407,3efb2b40-5edd-53a4-84af-48168f50a773,S2A_MSIL1C_20220105T182741_N0301_R127_T11SNT_20220105T201821.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/05/S2A_MSIL1C_20220105T182741_N0301_R127_T11SNT_20220105T201821.SAFE/S2A_MSIL1C_20220105T182741_N0301_R127_T11SNT_20220105T201821-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/3efb2b40-5edd-53a4-84af-48168f50a773,/eodata/Sentinel-2/MSI/L1C/2022/01/05/S2A_MSIL1C_20220105T182741_N0301_R127_T11SNT_20220105T201821.SAFE,34158,127,DESCENDING,S2A,"POLYGON ((-117.00021 34.142745482741, -116.97417 34.234281186031, -116.94678 34.341403024611, -115.80655 34.335847040882, -115.82024 33.345757077133, -117.00021 33.351361381507, -117.00021 34.142745482741))"
1162,Polygon,40407,056ca63c-a235-5121-b623-a7706e266e20,S2A_MSIL2A_20220105T182741_N0301_R127_T11SNT_20220105T205924.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/05/S2A_MSIL2A_20220105T182741_N0301_R127_T11SNT_20220105T205924.SAFE/S2A_MSIL2A_20220105T182741_N0301_R127_T11SNT_20220105T205924-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/056ca63c-a235-5121-b623-a7706e266e20,/eodata/Sentinel-2/MSI/L2A/2022/01/05/S2A_MSIL2A_20220105T182741_N0301_R127_T11SNT_20220105T205924.SAFE,34158,127,DESCENDING,S2A,"POLYGON ((-117.00021 34.142745482741, -117.00021 33.351361381507, -115.82024 33.345757077133, -115.80655 34.335847040882, -116.94678 34.341403024611, -116.97417 34.234281186031, -117.00021 34.142745482741))"
1163,Polygon,40407,7e68bbbf-00e7-5db2-a1cf-20232162a36c,S2A_MSIL1C_20220108T183741_N0301_R027_T11SNT_20220108T202747.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/08/S2A_MSIL1C_20220108T183741_N0301_R027_T11SNT_20220108T202747.SAFE/S2A_MSIL1C_20220108T183741_N0301_R027_T11SNT_20220108T202747-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7e68bbbf-00e7-5db2-a1cf-20232162a36c,/eodata/Sentinel-2/MSI/L1C/2022/01/08/S2A_MSIL1C_20220108T183741_N0301_R027_T11SNT_20220108T202747.SAFE,34201,27,DESCENDING,S2A,"POLYGON ((-116.18028 34.33766813481, -116.21312 34.233120447632, -116.25986 34.086203167559, -116.30495 33.938850049363, -116.34898 33.791296056878, -116.395615 33.644518183159, -116.44301 33.497845148718, -116.48683 33.350244915678, -116.48723 33.348924989255, -117.00021 33.351361381507, -117.00021 34.341663459597, -116.18028 34.33766813481))"
1164,Polygon,40407,3801294a-9108-5102-a28f-12b4bd515344,S2B_MSIL1C_20220120T182659_N0301_R127_T11SNT_20220120T200130.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/20/S2B_MSIL1C_20220120T182659_N0301_R127_T11SNT_20220120T200130.SAFE/S2B_MSIL1C_20220120T182659_N0301_R127_T11SNT_20220120T200130-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/3801294a-9108-5102-a28f-12b4bd515344,/eodata/Sentinel-2/MSI/L1C/2022/01/20/S2B_MSIL1C_20220120T182659_N0301_R127_T11SNT_20220120T200130.SAFE,25464,127,DESCENDING,S2B,"POLYGON ((-117.00021 34.12998224842, -117.00021 33.351361381507, -115.82024 33.345757077133, -115.80655 34.335847040882, -116.943436 34.341386809356, -116.969376 34.240057290381, -117.00021 34.12998224842))"
1165,Polygon,40407,21d59bab-805a-530b-aa56-a7a361cdf857,S2B_MSIL2A_20220120T182659_N0301_R127_T11SNT_20220120T204653.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/20/S2B_MSIL2A_20220120T182659_N0301_R127_T11SNT_20220120T204653.SAFE/S2B_MSIL2A_20220120T182659_N0301_R127_T11SNT_20220120T204653-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/21d59bab-805a-530b-aa56-a7a361cdf857,/eodata/Sentinel-2/MSI/L2A/2022/01/20/S2B_MSIL2A_20220120T182659_N0301_R127_T11SNT_20220120T204653.SAFE,25464,127,DESCENDING,S2B,"POLYGON ((-117.00021 34.12998224842, -117.00021 33.351361381507, -115.82024 33.345757077133, -115.80655 34.335847040882, -116.943436 34.341386809356, -116.969376 34.240057290381, -117.00021 34.12998224842))"
